chr	fragmentMid1	fragmentMid2	p_value
21	17105000	15615000	0.2198617
21	17105000	15625000	0.2217468
21	17105000	15635000	1
21	17105000	15645000	1
21	17105000	15655000	1
21	17105000	15665000	0.02863098
21	17105000	15675000	1
21	17105000	15685000	0.2335987
21	17105000	15695000	0.03024941
21	17105000	15705000	1
21	17105000	15715000	0.03138813
21	17105000	15725000	1
21	17105000	15735000	0.2441407
21	17105000	15745000	1
21	17105000	15755000	0.03381267
21	17105000	15765000	0.03445003
21	17105000	15775000	0.2529746
21	17105000	15785000	1
21	17105000	15795000	0.003525093
21	17105000	15805000	0.003628145
21	17105000	15815000	0.262137
21	17105000	15825000	1
21	17105000	15835000	0.2668336
21	17105000	15845000	0.2692093
21	17105000	15855000	1
21	17105000	15865000	0.2740139
21	17105000	15875000	0.04231692
21	17105000	15885000	1
21	17105000	15895000	0.2813474
21	17105000	15905000	0.0003967869
21	17105000	15915000	0.2863164
21	17105000	15925000	0.04642994
21	17105000	15935000	0.04729403
21	17105000	15945000	1
21	17105000	15955000	1
21	17105000	15965000	1
21	17105000	15975000	1
21	17105000	15985000	1
21	17105000	15995000	1
21	17105000	16005000	1
21	17105000	16015000	0.05486325
21	17105000	16025000	1
21	17105000	16035000	1
21	17105000	16045000	0.3209772
21	17105000	16055000	1
21	17105000	16065000	0.0007478494
21	17105000	16075000	0.007957866
21	17105000	16085000	0.3332394
21	17105000	16095000	0.3364769
21	17105000	16105000	1
21	17105000	16115000	0.3431805
21	17105000	16125000	1
21	17105000	16135000	0.07008074
21	17105000	16145000	0.07166116
21	17105000	16155000	0.0733015
21	17105000	16165000	0.07500451
21	17105000	16175000	1
21	17105000	16185000	1
21	17105000	16195000	0.373443
21	17105000	16205000	0.08249997
21	17105000	16215000	1
21	17105000	16225000	0.08669895
21	17105000	16235000	0.01406848
21	17105000	16245000	0.001794709
21	17105000	16255000	0.4002466
21	17105000	16265000	0.002007906
21	17105000	16275000	0.09871082
21	17105000	16285000	0.4150794
21	17105000	16295000	0.4202404
21	17105000	16305000	0.42551
21	17105000	16315000	1
21	17105000	16325000	1
21	17105000	16335000	1
21	17105000	16345000	0.1198018
21	17105000	16355000	0.4534785
21	17105000	16365000	1
21	17105000	16375000	0.1306192
21	17105000	16385000	0.1344868
21	17105000	16395000	0.4777487
21	17105000	16405000	0.4840681
21	17105000	16415000	0.1469206
21	17105000	16425000	1
21	17105000	16435000	0.5035989
21	17105000	16445000	0.5102918
21	17105000	16455000	1
21	17105000	16465000	0.1705988
21	17105000	16475000	0.5308788
21	17105000	16485000	1
21	17105000	16495000	0.5449944
21	17105000	16505000	1
21	17105000	16515000	0.5593895
21	17105000	16525000	0.5666863
21	17105000	16535000	1
21	17105000	16545000	0.5814907
21	17105000	16555000	1
21	17105000	16565000	0.0138477
21	17105000	16575000	0.6042558
21	17105000	16585000	1
21	17105000	16595000	0.6198124
21	17105000	16605000	1
21	17105000	16615000	0.6356643
21	17105000	16625000	1
21	17105000	16635000	0.6517917
21	17105000	16645000	0.6599496
21	17105000	16655000	1
21	17105000	16665000	0.67643
21	17105000	16675000	1
21	17105000	16685000	1
21	17105000	16695000	0.7014724
21	17105000	16705000	1
21	17105000	16715000	1
21	17105000	16725000	0.7268347
21	17105000	16735000	1
21	17105000	16745000	1
21	17105000	16755000	0.7533852
21	17105000	16765000	0.4213298
21	17105000	16775000	0.7722259
21	17105000	16785000	0.1970477
21	17105000	16795000	0.2090749
21	17105000	16805000	0.4819346
21	17105000	16815000	1
21	17105000	16825000	1
21	17105000	16835000	1
21	17105000	16845000	0.5561832
21	17105000	16855000	1
21	17105000	16865000	0.1447547
21	17105000	16875000	0.6170748
21	17105000	16885000	0.173953
21	17105000	16895000	0.6563667
21	17105000	16905000	0.9023618
21	17105000	16915000	0.9103293
21	17105000	16925000	1
21	17105000	16935000	0.7339442
21	17105000	16945000	0.512535
21	17105000	16955000	0.545572
21	17105000	16965000	0.3582338
21	17105000	16975000	0.9593905
21	17105000	16985000	0.9665231
21	17105000	16995000	0.8751124
21	17105000	17005000	0.7418944
21	17105000	17015000	0.7912114
21	17105000	17025000	0.1901015
21	17105000	17035000	0.8918236
21	17105000	17045000	0.6925968
21	17105000	17055000	0.4947105
21	17105000	17065000	0.6867855
21	17105000	17075000	0.9463787
21	17105000	17085000	0.165791
21	17115000	15115000	1
21	17115000	15125000	1
21	17115000	15135000	1
21	17115000	15145000	1
21	17115000	15155000	1
21	17115000	15165000	1
21	17115000	15175000	1
21	17115000	15185000	1
21	17115000	15195000	1
21	17115000	15205000	1
21	17115000	15215000	1
21	17115000	15225000	1
21	17115000	15235000	1
21	17115000	15245000	1
21	17115000	15255000	1
21	17115000	15265000	1
21	17115000	15275000	1
21	17115000	15285000	1
21	17115000	15295000	1
21	17115000	15305000	1
21	17115000	15315000	1
21	17115000	15325000	0.01677038
21	17115000	15335000	1
21	17115000	15345000	1
21	17115000	15355000	1
21	17115000	15365000	1
21	17115000	15375000	1
21	17115000	15385000	1
21	17115000	15395000	1
21	17115000	15405000	1
21	17115000	15415000	1
21	17115000	15425000	1
21	17115000	15435000	1
21	17115000	15445000	0.01950261
21	17115000	15455000	0.01978851
21	17115000	15465000	1
21	17115000	15475000	0.1950164
21	17115000	15485000	1
21	17115000	15495000	0.1979344
21	17115000	15505000	0.1994412
21	17115000	15515000	1
21	17115000	15525000	1
21	17115000	15535000	1
21	17115000	15545000	1
21	17115000	15555000	1
21	17115000	15565000	1
21	17115000	15575000	1
21	17115000	15585000	1
21	17115000	15595000	0.02482124
21	17115000	15605000	0.02525845
21	17115000	15615000	1
21	17115000	15625000	0.2198617
21	17115000	15635000	1
21	17115000	15645000	0.2236584
21	17115000	15655000	1
21	17115000	15665000	0.2275591
21	17115000	15675000	1
21	17115000	15685000	0.002502906
21	17115000	15695000	1
21	17115000	15705000	1
21	17115000	15715000	1
21	17115000	15725000	1
21	17115000	15735000	1
21	17115000	15745000	0.2441407
21	17115000	15755000	0.03318791
21	17115000	15765000	0.00314204
21	17115000	15775000	0.03445003
21	17115000	15785000	1
21	17115000	15795000	0.2552354
21	17115000	15805000	1
21	17115000	15815000	1
21	17115000	15825000	0.003734242
21	17115000	15835000	0.264476
21	17115000	15845000	0.2668336
21	17115000	15855000	0.0400127
21	17115000	15865000	0.2716029
21	17115000	15875000	0.2740139
21	17115000	15885000	1
21	17115000	15895000	0.2788865
21	17115000	15905000	0.04392089
21	17115000	15915000	0.2838241
21	17115000	15925000	1
21	17115000	15935000	0.2888238
21	17115000	15945000	0.005269868
21	17115000	15955000	1
21	17115000	15965000	0.2964392
21	17115000	15975000	0.04997805
21	17115000	15985000	1
21	17115000	15995000	1
21	17115000	16005000	0.3069366
21	17115000	16015000	0.3096499
21	17115000	16025000	1
21	17115000	16035000	0.05591935
21	17115000	16045000	0.05700656
21	17115000	16055000	1
21	17115000	16065000	1
21	17115000	16075000	0.007712259
21	17115000	16085000	0.330074
21	17115000	16095000	1
21	17115000	16105000	0.3364769
21	17115000	16115000	0.008766106
21	17115000	16125000	1
21	17115000	16135000	0.06855754
21	17115000	16145000	0.3502082
21	17115000	16155000	1
21	17115000	16165000	9.798717e-05
21	17115000	16175000	0.3614045
21	17115000	16185000	1
21	17115000	16195000	0.3693331
21	17115000	16205000	0.001373529
21	17115000	16215000	0.3776525
21	17115000	16225000	1
21	17115000	16235000	0.3863768
21	17115000	16245000	0.3908945
21	17115000	16255000	0.3955174
21	17115000	16265000	0.01525391
21	17115000	16275000	1
21	17115000	16285000	0.410027
21	17115000	16295000	1
21	17115000	16305000	1
21	17115000	16315000	1
21	17115000	16325000	0.4308882
21	17115000	16335000	1
21	17115000	16345000	1
21	17115000	16355000	0.02248873
21	17115000	16365000	1
21	17115000	16375000	0.4593915
21	17115000	16385000	0.1306192
21	17115000	16395000	1
21	17115000	16405000	0.1384907
21	17115000	16415000	0.1426343
21	17115000	16425000	1
21	17115000	16435000	0.4969956
21	17115000	16445000	0.03418661
21	17115000	16455000	0.1606666
21	17115000	16465000	0.1655541
21	17115000	16475000	0.5239349
21	17115000	16485000	0.1758035
21	17115000	16495000	0.5378998
21	17115000	16505000	1
21	17115000	16515000	0.1924004
21	17115000	16525000	0.5593895
21	17115000	16535000	0.2043087
21	17115000	16545000	0.5740524
21	17115000	16555000	1
21	17115000	16565000	0.2235571
21	17115000	16575000	1
21	17115000	16585000	0.6042558
21	17115000	16595000	1
21	17115000	16605000	1
21	17115000	16615000	0.6277024
21	17115000	16625000	1
21	17115000	16635000	1
21	17115000	16645000	0.6517917
21	17115000	16655000	1
21	17115000	16665000	0.6681642
21	17115000	16675000	1
21	17115000	16685000	0.6847411
21	17115000	16695000	1
21	17115000	16705000	0.7014724
21	17115000	16715000	0.7098778
21	17115000	16725000	1
21	17115000	16735000	0.7268347
21	17115000	16745000	0.7354922
21	17115000	16755000	0.3956309
21	17115000	16765000	1
21	17115000	16775000	1
21	17115000	16785000	0.4352563
21	17115000	16795000	0.4499736
21	17115000	16805000	0.7920821
21	17115000	16815000	0.8023664
21	17115000	16825000	0.4992228
21	17115000	16835000	0.823509
21	17115000	16845000	1
21	17115000	16855000	0.845083
21	17115000	16865000	0.8557287
21	17115000	16875000	0.8660631
21	17115000	16885000	0.8759626
21	17115000	16895000	0.8853354
21	17115000	16905000	0.6563667
21	17115000	16915000	0.6752075
21	17115000	16925000	0.9103293
21	17115000	16935000	0.918234
21	17115000	16945000	0.9262371
21	17115000	16955000	0.7558814
21	17115000	16965000	0.545572
21	17115000	16975000	0.9514132
21	17115000	16985000	0.8292875
21	17115000	16995000	0.852805
21	17115000	17005000	0.8751124
21	17115000	17015000	0.5403048
21	17115000	17025000	0.9851684
21	17115000	17035000	0.8437301
21	17115000	17045000	0.966032
21	17115000	17055000	0.9800604
21	17115000	17065000	0.3471641
21	17115000	17075000	0.9576579
21	17115000	17085000	0.7095906
21	17115000	17095000	0.03659937
21	17125000	15125000	1
21	17125000	15135000	1
21	17125000	15145000	1
21	17125000	15155000	1
21	17125000	15165000	1
21	17125000	15175000	1
21	17125000	15185000	1
21	17125000	15195000	1
21	17125000	15205000	1
21	17125000	15215000	1
21	17125000	15225000	1
21	17125000	15235000	1
21	17125000	15245000	1
21	17125000	15255000	1
21	17125000	15265000	1
21	17125000	15275000	1
21	17125000	15285000	1
21	17125000	15295000	1
21	17125000	15305000	1
21	17125000	15315000	1
21	17125000	15325000	1
21	17125000	15335000	1
21	17125000	15345000	1
21	17125000	15355000	1
21	17125000	15365000	1
21	17125000	15375000	1
21	17125000	15385000	1
21	17125000	15395000	0.1835324
21	17125000	15405000	1
21	17125000	15415000	1
21	17125000	15425000	1
21	17125000	15435000	1
21	17125000	15445000	1
21	17125000	15455000	1
21	17125000	15465000	1
21	17125000	15475000	1
21	17125000	15485000	1
21	17125000	15495000	1
21	17125000	15505000	0.02102687
21	17125000	15515000	1
21	17125000	15525000	1
21	17125000	15535000	0.2025485
21	17125000	15545000	1
21	17125000	15555000	1
21	17125000	15565000	1
21	17125000	15575000	1
21	17125000	15585000	0.210846
21	17125000	15595000	0.2125932
21	17125000	15605000	1
21	17125000	15615000	1
21	17125000	15625000	0.02570658
21	17125000	15635000	0.2198617
21	17125000	15645000	0.2217468
21	17125000	15655000	1
21	17125000	15665000	1
21	17125000	15675000	1
21	17125000	15685000	0.2295476
21	17125000	15695000	0.02915864
21	17125000	15705000	1
21	17125000	15715000	1
21	17125000	15725000	1
21	17125000	15735000	1
21	17125000	15745000	1
21	17125000	15755000	0.2441407
21	17125000	15765000	0.246317
21	17125000	15775000	1
21	17125000	15785000	0.000229901
21	17125000	15795000	1
21	17125000	15805000	1
21	17125000	15815000	0.2575163
21	17125000	15825000	1
21	17125000	15835000	0.262137
21	17125000	15845000	1
21	17125000	15855000	0.03927146
21	17125000	15865000	0.2692093
21	17125000	15875000	1
21	17125000	15885000	1
21	17125000	15895000	1
21	17125000	15905000	1
21	17125000	15915000	1
21	17125000	15925000	1
21	17125000	15935000	1
21	17125000	15945000	0.04642994
21	17125000	15955000	1
21	17125000	15965000	0.2938831
21	17125000	15975000	1
21	17125000	15985000	1
21	17125000	15995000	1
21	17125000	16005000	1
21	17125000	16015000	0.3069366
21	17125000	16025000	1
21	17125000	16035000	0.05486325
21	17125000	16045000	0.3152111
21	17125000	16055000	0.3180666
21	17125000	16065000	1
21	17125000	16075000	0.3239462
21	17125000	16085000	0.3269773
21	17125000	16095000	1
21	17125000	16105000	0.3332394
21	17125000	16115000	1
21	17125000	16125000	1
21	17125000	16135000	0.3431805
21	17125000	16145000	1
21	17125000	16155000	0.07008074
21	17125000	16165000	1
21	17125000	16175000	1
21	17125000	16185000	0.3614045
21	17125000	16195000	1
21	17125000	16205000	0.01160141
21	17125000	16215000	0.0120443
21	17125000	16225000	1
21	17125000	16235000	1
21	17125000	16245000	1
21	17125000	16255000	1
21	17125000	16265000	1
21	17125000	16275000	0.09363051
21	17125000	16285000	1
21	17125000	16295000	1
21	17125000	16305000	1
21	17125000	16315000	1
21	17125000	16325000	1
21	17125000	16335000	1
21	17125000	16345000	0.1132112
21	17125000	16355000	0.4419691
21	17125000	16365000	1
21	17125000	16375000	0.4534785
21	17125000	16385000	0.4593915
21	17125000	16395000	0.1306192
21	17125000	16405000	0.1344868
21	17125000	16415000	1
21	17125000	16425000	1
21	17125000	16435000	1
21	17125000	16445000	1
21	17125000	16455000	0.5035989
21	17125000	16465000	1
21	17125000	16475000	1
21	17125000	16485000	0.5239349
21	17125000	16495000	0.5308788
21	17125000	16505000	1
21	17125000	16515000	1
21	17125000	16525000	1
21	17125000	16535000	1
21	17125000	16545000	1
21	17125000	16555000	1
21	17125000	16565000	1
21	17125000	16575000	1
21	17125000	16585000	1
21	17125000	16595000	1
21	17125000	16605000	1
21	17125000	16615000	1
21	17125000	16625000	1
21	17125000	16635000	1
21	17125000	16645000	1
21	17125000	16655000	1
21	17125000	16665000	1
21	17125000	16675000	1
21	17125000	16685000	0.67643
21	17125000	16695000	0.1107691
21	17125000	16705000	1
21	17125000	16715000	0.3405841
21	17125000	16725000	1
21	17125000	16735000	1
21	17125000	16745000	0.7268347
21	17125000	16755000	0.7354922
21	17125000	16765000	1
21	17125000	16775000	0.7533852
21	17125000	16785000	1
21	17125000	16795000	1
21	17125000	16805000	0.4499736
21	17125000	16815000	1
21	17125000	16825000	1
21	17125000	16835000	1
21	17125000	16845000	1
21	17125000	16855000	1
21	17125000	16865000	1
21	17125000	16875000	0.8557287
21	17125000	16885000	0.5967977
21	17125000	16895000	1
21	17125000	16905000	0.8853354
21	17125000	16915000	1
21	17125000	16925000	1
21	17125000	16935000	0.9103293
21	17125000	16945000	1
21	17125000	16955000	0.9262371
21	17125000	16965000	0.934469
21	17125000	16975000	0.9429384
21	17125000	16985000	1
21	17125000	16995000	1
21	17125000	17005000	0.9665231
21	17125000	17015000	0.698697
21	17125000	17025000	0.7418944
21	17125000	17035000	0.9227125
21	17125000	17045000	0.1901015
21	17125000	17055000	0.7629927
21	17125000	17065000	0.52787
21	17125000	17075000	1
21	17125000	17085000	0.9576579
21	17125000	17095000	0.7095906
21	17125000	17105000	0.8927248
21	17135000	15135000	1
21	17135000	15145000	1
21	17135000	15155000	1
21	17135000	15165000	1
21	17135000	15175000	1
21	17135000	15185000	1
21	17135000	15195000	1
21	17135000	15205000	1
21	17135000	15215000	1
21	17135000	15225000	1
21	17135000	15235000	1
21	17135000	15245000	1
21	17135000	15255000	1
21	17135000	15265000	1
21	17135000	15275000	1
21	17135000	15285000	1
21	17135000	15295000	1
21	17135000	15305000	1
21	17135000	15315000	1
21	17135000	15325000	1
21	17135000	15335000	0.1765792
21	17135000	15345000	1
21	17135000	15355000	0.1783815
21	17135000	15365000	1
21	17135000	15375000	1
21	17135000	15385000	1
21	17135000	15395000	0.01775599
21	17135000	15405000	1
21	17135000	15415000	0.1846706
21	17135000	15425000	1
21	17135000	15435000	1
21	17135000	15445000	0.1882954
21	17135000	15455000	1
21	17135000	15465000	0.1908836
21	17135000	15475000	0.1922281
21	17135000	15485000	1
21	17135000	15495000	1
21	17135000	15505000	1
21	17135000	15515000	1
21	17135000	15525000	0.1994412
21	17135000	15535000	1
21	17135000	15545000	1
21	17135000	15555000	0.2041483
21	17135000	15565000	1
21	17135000	15575000	1
21	17135000	15585000	1
21	17135000	15595000	1
21	17135000	15605000	0.2125932
21	17135000	15615000	1
21	17135000	15625000	1
21	17135000	15635000	1
21	17135000	15645000	0.2198617
21	17135000	15655000	0.2217468
21	17135000	15665000	1
21	17135000	15675000	0.2255959
21	17135000	15685000	0.2275591
21	17135000	15695000	1
21	17135000	15705000	0.02915864
21	17135000	15715000	1
21	17135000	15725000	1
21	17135000	15735000	0.237746
